ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,country1,locationid1,country2,locationid2,bwd_id,bwd_name,external_exists,external_alleged,external_name,ayuda_1,ayuda_2,ayuda_3,ayuda_4,ayuda_5,ayuda_6,ayuda_7,ayuda_8,ayuda_9,ayuda_10,ayuda_11,ayuda_12,ayuda_13,ayuda_14,ayuda_15,ayuda_16,ayuda_17,ayuda_18,ayuda_19,ayuda_20,ayuda_21,ayuda_22,ayuda_23,ayuda_24,ayuda_25,ayuda_26,ayuda_27,ayuda_28,ayuda_29,ayuda_30,ayuda_31,ayuda_32,ayuda_33,ayuda_34,ayuda_35,ayuda_36,ayuda_37,ayuda_38,ayuda_39,ayuda_40,ayuda_41,ayuda_42,ayuda_43,ayuda_44,ayuda_45,ayuda_46
5671,1977,CPP,1010,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,MNLF,MNLF:Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,1981,CPP,1010,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,MNLF,MNLF:Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5651,1983,CPP,1010,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,MNLF,MNLF:Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8330,2008,CPP,1010,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,MILF,MILF:YWMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,1975,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5670,1976,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5672,1977,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5674,1978,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5676,1979,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5678,1980,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5680,1981,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,1982,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5652,1983,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5654,1984,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5656,1985,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,1986,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646,1987,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5644,1988,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,1989,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,1990,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3354,1991,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,1992,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358,1993,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3359,1994,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362,1995,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,1997,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,1999,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,2000,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,2001,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,2002,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339,2003,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,2004,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,2005,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7587,2006,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7886,2007,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331,2008,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8641,2009,Government of Philippines,840,132,10,Philippines,Philippines,840,,,217,Government of Philippines - CPP,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,1990,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,1994,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,1996,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,1997,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,1998,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,1999,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,2000,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,2001,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,2002,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,2003,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,2004,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,2005,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,2007,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8333,2008,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8643,2009,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,1990,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,al-Qaida,al-Qaida:$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,1994,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,Jemaah Islamiya; al-Qaida; IIRO,Jemaah Islamiya:YT, al-Qaida:$, IIRO:$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,1996,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,Jemaah Islamiya; al-Qaida; IIRO,Jemaah Islamiya:YT, al-Qaida:$, IIRO:$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,1997,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,Jemaah Islamiya; al-Qaida; IIRO,Jemaah Islamiya:YT, al-Qaida:$, IIRO:$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,1998,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,Jemaah Islamiya; al-Qaida; IIRO,Jemaah Islamiya:YT, al-Qaida:$, IIRO:$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,1999,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,Jemaah Islamiya; al-Qaida; IIRO,Jemaah Islamiya:YT, al-Qaida:$, IIRO:$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,2000,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,Jemaah Islamiya,Jemaah Islamiya:YT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,2001,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,Jemaah Islamiya,Jemaah Islamiya:YT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8332,2008,MILF,1118,150,112,Philippines (Mindanao),Philippines,840,,,242,Government of Philippines - MILF,1,0,CPP; Jemaah Islamiya - alleged,CPP:YWMT, (Jemaah Islamiya:YT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646,1987,Government of Philippines,840,132,10,Philippines,Philippines,840,,,220,"Government of Philippines - Military faction (forces of Honasan, Abenina & Zumel)",1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3338,1989,Government of Philippines,840,132,10,Philippines,Philippines,840,,,220,"Government of Philippines - Military faction (forces of Honasan, Abenina & Zumel)",1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345,1990,Government of Philippines,840,132,10,Philippines,Philippines,840,,,220,"Government of Philippines - Military faction (forces of Honasan, Abenina & Zumel)",1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211,1975,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,1976,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,1977,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,1978,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,1979,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221,1980,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,1981,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,1982,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,1983,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,1984,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6231,1985,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,1986,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,1987,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6237,1988,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,1989,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,1990,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:YWMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,1993,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,1975,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Sabah,Libya:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,1976,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Sabah,Libya:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,1977,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Sabah,Libya:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,1978,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Sabah,Libya:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220,1979,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6222,1980,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,1981,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226,1982,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,1983,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230,1984,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,1985,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,1986,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6236,1987,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,1988,MNLF,1117,150,112,Philippines (Mindanao),Philippines,840,,,247,Government of Philippines - MNLF,1,0,Libya; Iran; Sabah,Libya:$, Iran:$, Sabah:MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,2007,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,647,Government of Philippines - MNLF - HM,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,2001,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,252,Government of Philippines - MNLF - NM,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,2002,Government of Philippines,840,150,112,Philippines (Mindanao),Philippines,840,,,252,Government of Philippines - MNLF - NM,1,0,United States,United States:WMT$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,2002,FDLR,1380,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Democratic Republic of Congo,Democratic Republic of Congo:WM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8545,2009,FDLR,1380,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,FRF; Rogue Elements of the FARDC,FRF:W, Rogue Elements of the FARDC:W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,2000,Government of Rwanda,517,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Kenya,Kenya:T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,2002,Government of Rwanda,517,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Burundi,Burundi:L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8544,2009,Government of Rwanda,517,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Democratic Republic of Congo,Democratic Republic of Congo:X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,1997,PALIR,1380,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Palipehutu; Mayi Mayi,Palipehutu:WI, Mayi Mayi:YWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,1998,PALIR,1380,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Mayi Mayi; Democratic Republic of Congo,Mayi Mayi:YWM, Democratic Republic of Congo:WMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,1999,PALIR,1380,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Mayi Mayi; Democratic Republic of Congo,Mayi Mayi:YWM, Democratic Republic of Congo:WMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,2000,PALIR,1380,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Mayi Mayi; Democratic Republic of Congo; Uganda - alleged,Mayi Mayi:YWM, Democratic Republic of Congo:WMT, (Uganda:T),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,2001,PALIR,1380,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,1,0,Mayi Mayi; Democratic Republic of Congo,Mayi Mayi:YWM, Democratic Republic of Congo:WM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,1990,FPR,1379,92,179,Rwanda,Rwanda,517,,,127,Government of Rwanda - FPR,1,0,Uganda,Uganda:L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1991,FPR,1379,92,179,Rwanda,Rwanda,517,,,127,Government of Rwanda - FPR,1,0,Uganda,Uganda:L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,1992,FPR,1379,92,179,Rwanda,Rwanda,517,,,127,Government of Rwanda - FPR,1,0,Uganda,Uganda:L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,1993,FPR,1379,92,179,Rwanda,Rwanda,517,,,127,Government of Rwanda - FPR,1,0,Uganda,Uganda:L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,1994,FPR,1379,92,179,Rwanda,Rwanda,517,,,127,Government of Rwanda - FPR,1,0,Uganda,Uganda:L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1990,Government of Rwanda,517,92,179,Rwanda,Rwanda,517,,,127,Government of Rwanda - FPR,1,0,Belgium; France; Zaire,Belgium:W$, France:WMT$, Zaire:X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
